AMD,sell,1,177.852,02/27 12:11:03
AAPL,buy,1,180.87,02/27 12:11:05
AMD,sell,1,177.752,02/27 12:11:09
AAPL,sell,1,180.853,02/27 12:11:10
NVDA,sell,1,791.62,02/27 12:11:13
COIN,sell,1,199.92,02/27 12:11:16
TSLA,buy,1,202.1697,02/27 12:11:22
AMD,sell,1,177.7392,02/27 12:11:29
AAPL,sell,1,180.845,02/27 12:11:30
COIN,sell,1,199.2406,02/27 12:11:31
NVDA,sell,1,791.4,02/27 12:11:33
TSLA,sell,1,202.09,02/27 12:11:42
AMD,sell,1,177.69,02/27 12:11:49
COIN,buy,1,199.57,02/27 12:11:51
NVDA,buy,1,791.62,02/27 12:11:53
TSLA,buy,1,202.3281,02/27 12:12:02
AMD,buy,1,177.89,02/27 12:12:14
AAPL,buy,1,180.865,02/27 12:12:15
COIN,buy,1,199.766,02/27 12:12:16
NVDA,buy,1,792.19,02/27 12:12:18
TSLA,buy,1,202.338,02/27 12:12:27
AMD,buy,1,177.97,02/27 12:12:34
AAPL,sell,1,180.83,02/27 12:12:35
NVDA,sell,1,791.9127,02/27 12:12:38
COIN,sell,1,199.57,02/27 12:12:41
TSLA,sell,1,202.2635,02/27 12:12:47
AMD,sell,1,177.8799,02/27 12:13:09
AAPL,buy,1,180.855,02/27 12:13:10
NVDA,buy,1,792.0986,02/27 12:13:13
TSLA,buy,1,202.27,02/27 12:13:17
TSLA,buy,1,202.36,02/27 12:13:27
AMD,buy,1,177.95,02/27 12:13:35
AAPL,sell,1,180.845,02/27 12:13:36
COIN,buy,1,199.725,02/27 12:13:37
TSLA,buy,1,202.398,02/27 12:13:43
AMD,sell,1,177.8648,02/27 12:14:00
AAPL,sell,1,180.82,02/27 12:14:01
COIN,sell,1,199.49,02/27 12:14:02
NVDA,sell,1,792.2301,02/27 12:14:04
TSLA,buy,1,202.592,02/27 12:14:13
AMD,buy,1,178.0525,02/27 12:14:25
AAPL,buy,1,180.84,02/27 12:14:26
COIN,buy,1,199.6147,02/27 12:14:27
AMD,buy,1,178.07,02/27 12:14:35
COIN,sell,1,199.5,02/27 12:14:37
NVDA,sell,1,792.74,02/27 12:14:39
TSLA,sell,1,202.38,02/27 12:14:48
NVDA,sell,1,792.4477,02/27 12:14:49
TSLA,sell,1,202.3276,02/27 12:14:58
AMD,sell,1,178.0085,02/27 12:15:10
AAPL,sell,1,180.7899,02/27 12:15:11
COIN,buy,1,199.54,02/27 12:15:12
AMD,buy,1,178.12,02/27 12:15:20
AAPL,buy,1,180.81,02/27 12:15:21
COIN,buy,1,199.59,02/27 12:15:22
NVDA,buy,1,792.886,02/27 12:15:24
TSLA,buy,1,202.428,02/27 12:15:33
TSLA,sell,1,202.358,02/27 12:15:43
AMD,sell,1,178.1123,02/27 12:15:50
AAPL,sell,1,180.76,02/27 12:15:51
NVDA,sell,1,792.27,02/27 12:15:54
COIN,sell,1,199.22,02/27 12:15:57
AMD,buy,1,178.15,02/27 12:16:05
AAPL,sell,1,180.755,02/27 12:16:07
COIN,buy,1,199.435,02/27 12:16:08
NVDA,buy,1,792.63,02/27 12:16:10
TSLA,buy,1,202.38,02/27 12:16:19
TSLA,buy,1,202.395,02/27 12:16:34
AMD,sell,1,178.095,02/27 12:16:46
AAPL,sell,1,180.74,02/27 12:16:47
COIN,sell,1,199.15,02/27 12:16:48
NVDA,sell,1,791.55,02/27 12:16:50
TSLA,sell,1,202.212,02/27 12:16:59
AMD,buy,1,178.115,02/27 12:17:11
AAPL,sell,1,180.725,02/27 12:17:12
COIN,buy,1,199.46,02/27 12:17:13
NVDA,buy,1,791.836,02/27 12:17:15
AAPL,sell,1,180.715,02/27 12:17:17
NVDA,buy,1,791.8989,02/27 12:17:20
TSLA,buy,1,202.3932,02/27 12:17:24
AMD,sell,1,178.1101,02/27 12:17:36
AMD,sell,1,178.1,02/27 12:17:46
COIN,sell,1,199.31,02/27 12:17:48
NVDA,sell,1,791.85,02/27 12:17:50
TSLA,sell,1,202.2899,02/27 12:17:59
AMD,sell,1,178.01,02/27 12:18:01
COIN,sell,1,199.05,02/27 12:18:03
NVDA,sell,1,791.325,02/27 12:18:05
TSLA,sell,1,202.1698,02/27 12:18:14
COIN,buy,1,199.28,02/27 12:18:28
NVDA,sell,1,790.856,02/27 12:18:30
TSLA,sell,1,202.14,02/27 12:18:40
TSLA,sell,1,202.1,02/27 12:18:50
AMD,buy,1,178.0076,02/27 12:18:57
AAPL,buy,1,180.645,02/27 12:18:58
COIN,sell,1,198.89,02/27 12:18:59
NVDA,buy,1,791.365,02/27 12:19:01
TSLA,sell,1,202.04,02/27 12:19:15
AMD,sell,1,177.898,02/27 12:19:22
AAPL,buy,1,180.66,02/27 12:19:23
NVDA,sell,1,790.83,02/27 12:19:26
COIN,sell,1,198.85,02/27 12:19:29
TSLA,sell,1,201.9406,02/27 12:19:35
AAPL,sell,1,180.624,02/27 12:19:48
NVDA,buy,1,790.9503,02/27 12:20:01
COIN,buy,1,198.92,02/27 12:20:04
TSLA,sell,1,201.8541,02/27 12:20:15
AMD,buy,1,177.99,02/27 12:20:27
AAPL,buy,1,180.6497,02/27 12:20:28
COIN,buy,1,199.205,02/27 12:20:29
NVDA,buy,1,791.52,02/27 12:20:31
AMD,buy,1,178.0283,02/27 12:20:37
AAPL,sell,1,180.645,02/27 12:20:38
COIN,buy,1,199.22,02/27 12:20:39
NVDA,buy,1,791.66,02/27 12:20:41
TSLA,buy,1,201.9466,02/27 12:20:45
AMD,buy,1,178.04,02/27 12:20:57
AAPL,buy,1,180.665,02/27 12:20:58
COIN,sell,1,199.0567,02/27 12:20:59
TSLA,sell,1,201.87,02/27 12:21:10
AMD,sell,1,178.03,02/27 12:21:23
AAPL,buy,1,180.68,02/27 12:21:24
COIN,buy,1,199.095,02/27 12:21:25
NVDA,buy,1,791.7799,02/27 12:21:27
TSLA,buy,1,201.9004,02/27 12:21:36
AMD,buy,1,178.08,02/27 12:21:43
AAPL,buy,1,180.7,02/27 12:21:44
COIN,sell,1,199.0166,02/27 12:21:45
NVDA,sell,1,791.598,02/27 12:21:47
TSLA,buy,1,201.9439,02/27 12:21:56
AMD,sell,1,178.05,02/27 12:22:08
COIN,buy,1,199.02,02/27 12:22:10
NVDA,buy,1,791.88,02/27 12:22:12
TSLA,sell,1,201.684,02/27 12:22:21
COIN,sell,1,198.427,02/27 12:22:35
NVDA,sell,1,790.255,02/27 12:22:37
TSLA,sell,1,201.595,02/27 12:22:46
NVDA,sell,1,789.9177,02/27 12:22:57
AMD,sell,1,177.6614,02/27 12:22:58
AAPL,sell,1,180.585,02/27 12:22:59
COIN,sell,1,198.21,02/27 12:23:00
TSLA,sell,1,201.4492,02/27 12:23:06
AMD,sell,1,177.52,02/27 12:23:18
TSLA,sell,1,201.325,02/27 12:23:26
AMD,buy,1,177.58,02/27 12:23:33
AAPL,buy,1,180.614,02/27 12:23:34
NVDA,sell,1,789.61,02/27 12:23:37
COIN,sell,1,198.03,02/27 12:23:40
TSLA,sell,1,201.18,02/27 12:23:51
AMD,sell,1,177.465,02/27 12:24:04
AAPL,sell,1,180.6001,02/27 12:24:05
COIN,buy,1,198.174,02/27 12:24:06
NVDA,sell,1,789.4945,02/27 12:24:08
TSLA,sell,1,201.165,02/27 12:24:12
AAPL,sell,1,180.5699,02/27 12:24:25
NVDA,buy,1,789.56,02/27 12:24:28
COIN,sell,1,197.8476,02/27 12:24:31
AAPL,sell,1,180.555,02/27 12:24:35
COIN,buy,1,197.895,02/27 12:24:36
NVDA,sell,1,789.2953,02/27 12:24:38
TSLA,sell,1,200.88,02/27 12:24:47
TSLA,buy,1,200.93,02/27 12:25:02
AMD,buy,1,177.5199,02/27 12:25:14
AAPL,buy,1,180.62,02/27 12:25:15
COIN,buy,1,198.08,02/27 12:25:16
NVDA,buy,1,789.8383,02/27 12:25:18
AMD,buy,1,177.52,02/27 12:25:24
AAPL,sell,1,180.6,02/27 12:25:25
COIN,buy,1,198.0941,02/27 12:25:26
NVDA,buy,1,790.12,02/27 12:25:28
TSLA,buy,1,201.155,02/27 12:25:37
AMD,buy,1,177.585,02/27 12:25:49
AAPL,buy,1,180.63,02/27 12:25:50
COIN,buy,1,198.5421,02/27 12:25:51
NVDA,buy,1,790.22,02/27 12:25:53
TSLA,buy,1,201.2212,02/27 12:26:02
AMD,sell,1,177.45,02/27 12:26:19
AAPL,sell,1,180.6284,02/27 12:26:20
COIN,sell,1,198.37,02/27 12:26:21
NVDA,buy,1,790.23,02/27 12:26:23
TSLA,sell,1,201.12,02/27 12:26:33
NVDA,buy,1,790.3074,02/27 12:26:34
TSLA,sell,1,201.012,02/27 12:26:43
AMD,buy,1,177.47,02/27 12:26:55
AAPL,sell,1,180.62,02/27 12:26:56
COIN,sell,1,198.09,02/27 12:26:57
AMD,sell,1,177.45,02/27 12:27:05
COIN,sell,1,197.98,02/27 12:27:07
NVDA,sell,1,789.98,02/27 12:27:09
TSLA,sell,1,201,02/27 12:27:18
AMD,buy,1,177.685,02/27 12:27:30
AAPL,buy,1,180.6699,02/27 12:27:31
COIN,sell,1,197.847,02/27 12:27:32
NVDA,buy,1,790.875,02/27 12:27:34
TSLA,buy,1,201.0999,02/27 12:27:43
COIN,buy,1,198.11,02/27 12:27:47
NVDA,buy,1,790.9599,02/27 12:27:49
TSLA,sell,1,201.0439,02/27 12:27:53
AMD,buy,1,177.69,02/27 12:28:05
AAPL,buy,1,180.69,02/27 12:28:06
TSLA,sell,1,200.915,02/27 12:28:13
AMD,buy,1,177.77,02/27 12:28:25
AAPL,buy,1,180.725,02/27 12:28:26
NVDA,buy,1,792.01,02/27 12:28:29
AAPL,buy,1,180.74,02/27 12:28:31
AMD,sell,1,177.735,02/27 12:28:55
AMD,buy,1,177.7387,02/27 12:29:00
AAPL,sell,1,180.726,02/27 12:29:01
COIN,buy,1,198.22,02/27 12:29:03
NVDA,sell,1,791.854,02/27 12:29:05
TSLA,buy,1,201.035,02/27 12:29:14
AMD,sell,1,177.712,02/27 12:29:26
AAPL,sell,1,180.69,02/27 12:29:27
COIN,buy,1,198.322,02/27 12:29:28
NVDA,buy,1,792.135,02/27 12:29:30
TSLA,sell,1,200.87,02/27 12:29:39
AMD,sell,1,177.65,02/27 12:29:51
AAPL,sell,1,180.6828,02/27 12:29:52
NVDA,sell,1,791.87,02/27 12:29:55
COIN,sell,1,198.015,02/27 12:29:58
NVDA,sell,1,791.798,02/27 12:30:10
AMD,buy,1,177.7401,02/27 12:30:31
AAPL,buy,1,180.71,02/27 12:30:32
NVDA,buy,1,792.088,02/27 12:30:35
TSLA,buy,1,200.84,02/27 12:30:44
AMD,buy,1,177.935,02/27 12:30:56
AAPL,buy,1,180.74,02/27 12:30:57
NVDA,sell,1,792,02/27 12:31:10
AMD,sell,1,177.93,02/27 12:31:11
AAPL,sell,1,180.72,02/27 12:31:12
COIN,buy,1,198.3699,02/27 12:31:13
TSLA,buy,1,200.865,02/27 12:31:24
TSLA,sell,1,200.7807,02/27 12:31:29
AMD,sell,1,177.862,02/27 12:31:41
AAPL,sell,1,180.715,02/27 12:31:42
COIN,sell,1,197.83,02/27 12:31:43
NVDA,sell,1,791.67,02/27 12:31:46
COIN,buy,1,197.935,02/27 12:31:49
NVDA,buy,1,791.769,02/27 12:31:51
TSLA,sell,1,200.742,02/27 12:32:00
AMD,buy,1,178.0299,02/27 12:32:12
AAPL,buy,1,180.7483,02/27 12:32:13
TSLA,buy,1,200.84,02/27 12:32:15
AMD,sell,1,178.0257,02/27 12:32:27
AAPL,sell,1,180.745,02/27 12:32:28
NVDA,sell,1,791.574,02/27 12:32:31
COIN,sell,1,197.75,02/27 12:32:34
NVDA,buy,1,791.7572,02/27 12:32:36
TSLA,sell,1,200.81,02/27 12:32:45
AMD,buy,1,178.1099,02/27 12:32:57
AAPL,sell,1,180.74,02/27 12:32:58
COIN,buy,1,197.76,02/27 12:32:59
AMD,sell,1,178,02/27 12:33:12
COIN,sell,1,197.07,02/27 12:33:14
NVDA,buy,1,791.96,02/27 12:33:16
AMD,buy,1,178.0499,02/27 12:33:27
COIN,buy,1,197.17,02/27 12:33:29
NVDA,buy,1,792.013,02/27 12:33:31
AMD,sell,1,177.9436,02/27 12:33:52
AAPL,buy,1,180.735,02/27 12:33:53
COIN,buy,1,197.5,02/27 12:33:54
NVDA,sell,1,791.905,02/27 12:33:56
AMD,sell,1,177.665,02/27 12:34:28
AAPL,sell,1,180.67,02/27 12:34:29
COIN,sell,1,197.43,02/27 12:34:30
NVDA,sell,1,790.85,02/27 12:34:32
NVDA,sell,1,790.78,02/27 12:34:42
AMD,sell,1,177.52,02/27 12:34:43
COIN,sell,1,197.2565,02/27 12:34:45
AMD,buy,1,177.612,02/27 12:35:13
COIN,buy,1,197.57,02/27 12:35:15
NVDA,buy,1,791.2287,02/27 12:35:17
TSLA,buy,1,200.4,02/27 12:35:31
AMD,buy,1,177.79,02/27 12:35:43
COIN,buy,1,197.68,02/27 12:35:45
NVDA,sell,1,790.9528,02/27 12:35:47
AMD,sell,1,177.7,02/27 12:35:53
COIN,sell,1,197.48,02/27 12:35:55
NVDA,sell,1,790.7953,02/27 12:35:57
TSLA,sell,1,200.14,02/27 12:36:06
COIN,buy,1,197.5,02/27 12:36:10
NVDA,buy,1,790.8682,02/27 12:36:12
AMD,buy,1,177.73,02/27 12:36:33
AMD,buy,1,177.82,02/27 12:36:53
AAPL,buy,1,180.634,02/27 12:36:54
COIN,buy,1,197.68,02/27 12:36:55
NVDA,buy,1,791.095,02/27 12:36:58
AMD,sell,1,177.7501,02/27 12:37:09
AAPL,buy,1,180.64,02/27 12:37:10
NVDA,sell,1,790.91,02/27 12:37:13
COIN,sell,1,197.58,02/27 12:37:16
AAPL,sell,1,180.6,02/27 12:37:30
AMD,buy,1,177.77,02/27 12:37:34
COIN,sell,1,197.3438,02/27 12:37:36
NVDA,sell,1,790.6,02/27 12:37:38
TSLA,buy,1,200.01,02/27 12:37:42
AMD,sell,1,177.7327,02/27 12:37:49
AAPL,sell,1,180.58,02/27 12:37:50
NVDA,sell,1,790.4679,02/27 12:37:53
COIN,buy,1,197.452,02/27 12:37:56
TSLA,buy,1,200.07,02/27 12:38:02
TSLA,sell,1,199.9601,02/27 12:38:07
AMD,sell,1,177.565,02/27 12:38:19
COIN,sell,1,197.17,02/27 12:38:21
NVDA,sell,1,790.12,02/27 12:38:23
NVDA,buy,1,790.385,02/27 12:38:33
TSLA,sell,1,199.938,02/27 12:38:37
AMD,buy,1,177.63,02/27 12:38:49
AAPL,buy,1,180.59,02/27 12:38:50
COIN,sell,1,196.925,02/27 12:38:51
AMD,sell,1,177.4563,02/27 12:38:59
AAPL,sell,1,180.568,02/27 12:39:00
COIN,sell,1,196.69,02/27 12:39:01
NVDA,sell,1,789.75,02/27 12:39:03
TSLA,buy,1,200.01,02/27 12:39:12
TSLA,sell,1,199.93,02/27 12:39:22
AMD,sell,1,177.4417,02/27 12:39:35
AAPL,buy,1,180.6012,02/27 12:39:36
COIN,sell,1,196.203,02/27 12:39:37
NVDA,buy,1,790.325,02/27 12:39:39
TSLA,buy,1,199.96,02/27 12:39:48
AMD,sell,1,177.255,02/27 12:40:00
AAPL,sell,1,180.58,02/27 12:40:01
COIN,sell,1,195.71,02/27 12:40:02
NVDA,sell,1,789.6,02/27 12:40:04
AAPL,buy,1,180.5876,02/27 12:40:06
NVDA,buy,1,789.68,02/27 12:40:09
COIN,sell,1,195.616,02/27 12:40:12
TSLA,sell,1,199.84,02/27 12:40:18
TSLA,buy,1,199.99,02/27 12:40:28
AMD,buy,1,177.3899,02/27 12:40:40
AAPL,buy,1,180.59,02/27 12:40:41
COIN,sell,1,195.4939,02/27 12:40:42
NVDA,buy,1,790.3011,02/27 12:40:44
TSLA,buy,1,200.085,02/27 12:40:53
AMD,buy,1,177.42,02/27 12:41:05
COIN,sell,1,195.25,02/27 12:41:07
NVDA,buy,1,790.42,02/27 12:41:09
TSLA,buy,1,200.102,02/27 12:41:18
AMD,sell,1,177.3894,02/27 12:41:25
NVDA,buy,1,790.52,02/27 12:41:29
AAPL,sell,1,180.54,02/27 12:41:31
COIN,buy,1,195.52,02/27 12:41:32
COIN,buy,1,195.5867,02/27 12:41:37
NVDA,buy,1,790.59,02/27 12:41:39
TSLA,sell,1,199.84,02/27 12:41:43
AMD,buy,1,177.405,02/27 12:41:55
AAPL,buy,1,180.545,02/27 12:41:56
NVDA,buy,1,790.5998,02/27 12:41:59
TSLA,buy,1,199.92,02/27 12:42:09
AMD,buy,1,177.418,02/27 12:42:21
AAPL,sell,1,180.5301,02/27 12:42:22
COIN,sell,1,195.29,02/27 12:42:23
TSLA,buy,1,199.97,02/27 12:42:29
AMD,sell,1,177.3,02/27 12:42:41
AAPL,sell,1,180.5,02/27 12:42:42
COIN,sell,1,195.07,02/27 12:42:43
NVDA,sell,1,790.22,02/27 12:42:45
AMD,buy,1,177.33,02/27 12:42:51
AAPL,buy,1,180.505,02/27 12:42:52
COIN,sell,1,195.04,02/27 12:42:53
NVDA,buy,1,790.26,02/27 12:42:55
TSLA,sell,1,199.78,02/27 12:43:04
TSLA,buy,1,199.8349,02/27 12:43:09
AMD,buy,1,177.5101,02/27 12:43:21
AAPL,buy,1,180.5676,02/27 12:43:22
COIN,sell,1,195,02/27 12:43:23
NVDA,buy,1,790.876,02/27 12:43:25
AMD,buy,1,177.57,02/27 12:43:36
AAPL,buy,1,180.58,02/27 12:43:37
NVDA,sell,1,790.77,02/27 12:43:40
TSLA,buy,1,199.916,02/27 12:43:44
AMD,sell,1,177.564,02/27 12:43:51
AAPL,buy,1,180.5826,02/27 12:43:52
COIN,sell,1,195.151,02/27 12:43:53
NVDA,buy,1,791.33,02/27 12:43:55
TSLA,sell,1,199.798,02/27 12:44:04
NVDA,sell,1,790.835,02/27 12:44:15
TSLA,sell,1,199.7906,02/27 12:44:24
AMD,sell,1,177.535,02/27 12:44:31
AAPL,sell,1,180.53,02/27 12:44:32
NVDA,buy,1,790.85,02/27 12:44:35
COIN,buy,1,195.425,02/27 12:44:39
TSLA,sell,1,199.78,02/27 12:44:45
AMD,sell,1,177.43,02/27 12:44:57
AAPL,buy,1,180.535,02/27 12:44:58
COIN,sell,1,195.2301,02/27 12:44:59
TSLA,buy,1,199.9038,02/27 12:45:05
AMD,buy,1,177.5,02/27 12:45:17
AAPL,sell,1,180.5328,02/27 12:45:18
COIN,sell,1,194.99,02/27 12:45:19
NVDA,buy,1,791.395,02/27 12:45:21
AMD,sell,1,177.4699,02/27 12:45:32
AAPL,sell,1,180.5199,02/27 12:45:33
COIN,sell,1,194.8112,02/27 12:45:34
NVDA,sell,1,791.09,02/27 12:45:36
TSLA,buy,1,200.0201,02/27 12:45:45
AMD,buy,1,177.5,02/27 12:45:52
AAPL,buy,1,180.55,02/27 12:45:53
COIN,buy,1,195.3211,02/27 12:45:54
TSLA,sell,1,199.8699,02/27 12:46:05
TSLA,sell,1,199.85,02/27 12:46:15
AMD,sell,1,177.435,02/27 12:46:27
AAPL,buy,1,180.556,02/27 12:46:28
COIN,sell,1,195.3136,02/27 12:46:29
NVDA,buy,1,791.76,02/27 12:46:31
AMD,buy,1,177.4783,02/27 12:46:37
AAPL,sell,1,180.55,02/27 12:46:38
COIN,buy,1,195.5,02/27 12:46:39
TSLA,sell,1,199.8071,02/27 12:46:50
TSLA,sell,1,199.658,02/27 12:47:05
AMD,sell,1,177.462,02/27 12:47:13
AAPL,buy,1,180.555,02/27 12:47:14
COIN,sell,1,195,02/27 12:47:14
NVDA,sell,1,791.4806,02/27 12:47:17
AMD,sell,1,177.29,02/27 12:47:43
AAPL,sell,1,180.5213,02/27 12:47:44
NVDA,sell,1,790.7926,02/27 12:47:47
AMD,buy,1,177.3365,02/27 12:48:03
AAPL,buy,1,180.53,02/27 12:48:04
COIN,buy,1,195.0718,02/27 12:48:05
NVDA,buy,1,790.935,02/27 12:48:07
COIN,sell,1,194.67,02/27 12:48:10
NVDA,buy,1,791.065,02/27 12:48:12
TSLA,buy,1,199.55,02/27 12:48:21
AMD,buy,1,177.438,02/27 12:48:33
AAPL,sell,1,180.5062,02/27 12:48:34
AMD,buy,1,177.44,02/27 12:48:43
AAPL,buy,1,180.52,02/27 12:48:44
NVDA,sell,1,791,02/27 12:48:47
TSLA,sell,1,199.5351,02/27 12:48:56
AMD,sell,1,177.42,02/27 12:49:03
AAPL,sell,1,180.475,02/27 12:49:04
NVDA,sell,1,790.53,02/27 12:49:07
AMD,buy,1,177.44,02/27 12:49:28
AAPL,sell,1,180.45,02/27 12:49:29
NVDA,buy,1,790.7599,02/27 12:49:32
AMD,buy,1,177.4526,02/27 12:49:48
AAPL,sell,1,180.445,02/27 12:49:50
COIN,buy,1,194.39,02/27 12:49:50
NVDA,buy,1,790.875,02/27 12:49:53
TSLA,buy,1,199.343,02/27 12:50:02
TSLA,buy,1,199.4,02/27 12:50:12
AMD,buy,1,177.455,02/27 12:50:24
AAPL,sell,1,180.4274,02/27 12:50:25
COIN,sell,1,194.22,02/27 12:50:26
NVDA,sell,1,790.8285,02/27 12:50:28
AMD,buy,1,177.4649,02/27 12:50:39
NVDA,buy,1,790.8722,02/27 12:50:43
COIN,buy,1,194.2789,02/27 12:50:46
AAPL,buy,1,180.42,02/27 12:51:00
COIN,sell,1,194.03,02/27 12:51:06
TSLA,sell,1,199.3799,02/27 12:51:12
AMD,buy,1,177.59,02/27 12:51:19
AAPL,sell,1,180.394,02/27 12:51:25
COIN,buy,1,194.65,02/27 12:51:26
TSLA,sell,1,199.35,02/27 12:51:37
COIN,sell,1,194.51,02/27 12:51:41
NVDA,sell,1,790.9465,02/27 12:51:43
AMD,sell,1,177.375,02/27 12:52:09
AMD,sell,1,177.2901,02/27 12:52:30
NVDA,sell,1,790.132,02/27 12:52:34
AMD,sell,1,177.1699,02/27 12:52:50
NVDA,sell,1,789.91,02/27 12:52:54
TSLA,buy,1,199.1,02/27 12:53:13
AMD,sell,1,177.08,02/27 12:53:25
AAPL,buy,1,180.384,02/27 12:53:26
NVDA,buy,1,790.0302,02/27 12:53:29
COIN,buy,1,192.84,02/27 12:53:32
AMD,sell,1,177.05,02/27 12:53:45
AAPL,buy,1,180.395,02/27 12:53:46
COIN,sell,1,192.63,02/27 12:53:47
NVDA,buy,1,790.201,02/27 12:53:49
TSLA,sell,1,199.08,02/27 12:53:58
AMD,sell,1,177.04,02/27 12:54:10
AAPL,sell,1,180.3677,02/27 12:54:11
COIN,buy,1,193.108,02/27 12:54:12
NVDA,buy,1,790.22,02/27 12:54:14
TSLA,buy,1,199.1754,02/27 12:54:23
AMD,buy,1,177.105,02/27 12:54:35
AAPL,sell,1,180.3515,02/27 12:54:36
COIN,buy,1,193.23,02/27 12:54:43
NVDA,sell,1,789.79,02/27 12:54:45
TSLA,sell,1,199.107,02/27 12:54:59
AMD,sell,1,177.044,02/27 12:55:11
COIN,buy,1,193.4203,02/27 12:55:18
NVDA,sell,1,789.564,02/27 12:55:20
TSLA,buy,1,198.7442,02/27 12:55:34
AMD,sell,1,176.702,02/27 12:55:46
COIN,sell,1,192.9999,02/27 12:55:48
NVDA,sell,1,788.52,02/27 12:55:50
AMD,buy,1,176.72,02/27 12:55:56
AAPL,buy,1,180.28,02/27 12:55:57
NVDA,buy,1,788.61,02/27 12:56:00
COIN,sell,1,192.88,02/27 12:56:03
TSLA,buy,1,198.8,02/27 12:56:09
AMD,buy,1,176.735,02/27 12:56:16
AAPL,buy,1,180.29,02/27 12:56:17
COIN,buy,1,193.33,02/27 12:56:18
NVDA,buy,1,788.625,02/27 12:56:20
TSLA,buy,1,198.88,02/27 12:56:24
NVDA,sell,1,788.0617,02/27 12:56:50
AMD,buy,1,176.7654,02/27 12:56:51
COIN,buy,1,193.35,02/27 12:56:53
TSLA,sell,1,198.83,02/27 12:56:59
AAPL,sell,1,180.26,02/27 12:57:03
COIN,sell,1,192.93,02/27 12:57:03
NVDA,sell,1,787.6801,02/27 12:57:05
TSLA,buy,1,198.8641,02/27 12:57:10
AMD,sell,1,176.67,02/27 12:57:22
AAPL,sell,1,180.245,02/27 12:57:28
COIN,buy,1,193.18,02/27 12:57:29
NVDA,buy,1,788.02,02/27 12:57:31
TSLA,buy,1,198.92,02/27 12:57:35
AMD,sell,1,176.5273,02/27 12:57:57
COIN,sell,1,192.79,02/27 12:57:59
NVDA,sell,1,787.93,02/27 12:58:01
TSLA,buy,1,198.98,02/27 12:58:10
TSLA,sell,1,198.692,02/27 12:58:25
AMD,buy,1,176.68,02/27 12:58:37
AAPL,buy,1,180.266,02/27 12:58:38
COIN,buy,1,193.62,02/27 12:58:39
NVDA,buy,1,788.585,02/27 12:58:41
TSLA,buy,1,199.19,02/27 12:58:50
AMD,buy,1,176.734,02/27 12:59:02
AAPL,sell,1,180.255,02/27 12:59:03
COIN,buy,1,193.64,02/27 12:59:04
AMD,buy,1,176.7402,02/27 12:59:07
COIN,buy,1,193.69,02/27 12:59:09
NVDA,sell,1,788.2165,02/27 12:59:11
TSLA,sell,1,199.16,02/27 12:59:20
TSLA,sell,1,199.065,02/27 12:59:30
AMD,buy,1,176.783,02/27 12:59:43
AAPL,buy,1,180.1703,02/27 12:59:44
COIN,sell,1,193.53,02/27 12:59:45
NVDA,buy,1,788.482,02/27 12:59:47
TSLA,sell,1,198.7308,02/27 12:59:51
AMD,sell,1,176.6101,02/27 13:00:03
AAPL,sell,1,180.1401,02/27 13:00:04
NVDA,sell,1,788,02/27 13:00:07
COIN,buy,1,193.73,02/27 13:00:10
TSLA,sell,1,198.5,02/27 13:00:26
AMD,sell,1,176.4899,02/27 13:00:38
AAPL,buy,1,180.19,02/27 13:00:39
COIN,sell,1,193.6606,02/27 13:00:40
NVDA,buy,1,788.32,02/27 13:00:42
AMD,buy,1,176.52,02/27 13:00:53
AAPL,buy,1,180.21,02/27 13:00:54
COIN,sell,1,193.39,02/27 13:00:55
NVDA,buy,1,788.734,02/27 13:00:57
TSLA,buy,1,198.885,02/27 13:01:06
TSLA,buy,1,198.92,02/27 13:01:16
AMD,buy,1,176.712,02/27 13:01:28
AAPL,buy,1,180.215,02/27 13:01:29
COIN,sell,1,194.04,02/27 13:01:40
NVDA,sell,1,788.955,02/27 13:01:42
TSLA,buy,1,199.13,02/27 13:01:52
TSLA,buy,1,199.1553,02/27 13:02:02
AMD,buy,1,177.0457,02/27 13:02:14
AAPL,buy,1,180.3301,02/27 13:02:15
COIN,buy,1,194.8258,02/27 13:02:16
NVDA,sell,1,789.94,02/27 13:02:28
TSLA,buy,1,199.17,02/27 13:02:37
AMD,buy,1,177.048,02/27 13:02:49
AAPL,sell,1,180.3199,02/27 13:02:50
AMD,buy,1,177.05,02/27 13:02:54
COIN,buy,1,195.4945,02/27 13:02:56
TSLA,buy,1,199.24,02/27 13:03:07
AMD,sell,1,176.95,02/27 13:03:29
AAPL,sell,1,180.25,02/27 13:03:30
COIN,buy,1,196.205,02/27 13:03:31
NVDA,sell,1,789.596,02/27 13:03:33
AMD,buy,1,176.955,02/27 13:03:44
AAPL,sell,1,180.2199,02/27 13:03:45
COIN,buy,1,196.36,02/27 13:03:46
NVDA,buy,1,789.72,02/27 13:03:48
TSLA,sell,1,199.145,02/27 13:03:57
AAPL,buy,1,180.295,02/27 13:04:06
TSLA,sell,1,199.0121,02/27 13:04:38
AMD,buy,1,176.96,02/27 13:04:50
COIN,sell,1,196.39,02/27 13:05:02
NVDA,sell,1,789.795,02/27 13:05:04
TSLA,buy,1,199.054,02/27 13:05:13
COIN,buy,1,196.775,02/27 13:05:17
TSLA,sell,1,198.91,02/27 13:05:23
AMD,sell,1,176.91,02/27 13:05:35
AAPL,sell,1,180.283,02/27 13:05:36
